"filename", "language", "C++", "JavaScript", "JSON", "Log", "Groovy", "XML", "Java", "Objective-C", "C", "Makefile", "Shell Script", "Batch", "Properties", "comment", "blank", "total"
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\example3.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 33, 17, 114
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\example4.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 39, 18, 99
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\example5.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 27, 12, 84
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\example6.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 51, 15, 129
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\f4-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\f8-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fade.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 67, 61, 400
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fap.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 16, 3, 32
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fft4g.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 1009, 0, 0, 0, 0, 284, 70, 1363
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fft4g.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 38
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fifo.h", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 120
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\fir.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 18, 8, 106
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\firfit.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 20, 15, 146
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\flac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 464, 0, 0, 0, 0, 32, 111, 607
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\flanger.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 27, 52, 276
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\formats.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 1143, 0, 0, 0, 0, 71, 138, 1352
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\formats.h", "C++", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 131
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\formats_i.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 0, 0, 54, 76, 546
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g711.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 2287, 0, 0, 0, 0, 98, 37, 2422
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g711.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g721.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 74, 23, 168
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g723_24.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 61, 22, 152
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g723_40.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 70, 23, 172
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g72x.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 170, 50, 576
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\g72x.h", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 9, 158
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\gain.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 17, 20, 277
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\getopt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 19, 26, 350
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\gsm.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 33, 42, 248
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\gsrt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 18, 24, 208
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\hcom.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 44, 53, 503
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\hilbert.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 22, 11, 103
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\htk.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 18, 8, 81
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\id3.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 25, 25, 228
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\id3.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 26
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ima-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 16, 3, 34
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ima_rw.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 53, 36, 366
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ima_rw.h", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 85
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\input.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 22, 10, 59
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\la-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ladspa.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 85, 70, 493
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ladspa.h", "C++", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 86, 604
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\libsox.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 30, 20, 225
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\libsox_i.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 28, 13, 117
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\loudness.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 16, 13, 130
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\lpc10.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 66, 31, 226
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\lu-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mat4.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 16, 3, 34
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mat5.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 16, 3, 34
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\maud.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 34, 63, 345
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mcompand.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 99, 74, 525
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mcompand_xover.h", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 107
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mp3-util.h", "C++", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 172
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\mp3.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 137, 172, 1300
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\noiseprof.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 39, 39, 224
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\noisered.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 39, 56, 358
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\noisered.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 27
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\nulfile.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 20, 6, 59
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\opus.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 55, 41, 236
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\oss.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 361, 0, 0, 0, 0, 54, 32, 447
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\output.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 22, 9, 60
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\overdrive.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 16, 9, 72
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\pad.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 26, 20, 181
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\paf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 16, 3, 32
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\phaser.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 43, 23, 148
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\prc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 88, 62, 450
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\pulseaudio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 21, 33, 173
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\pvf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 16, 3, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\rate.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 0, 0, 0, 26, 77, 713
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\rate_filters.h", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 188
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\rate_half_fir.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 40
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\rate_poly_fir.h", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 92
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\rate_poly_fir0.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 49
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\raw-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 16, 6, 62
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\raw.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 12, 24, 197
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\raw.h", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 55
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\remix.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 18, 27, 285
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\repeat.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 17, 13, 115
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\reverb.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 19, 34, 278
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\reverse.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 10, 10, 87
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\s1-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\s2-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\s3-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\s4-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sd2.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 16, 3, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 19, 14, 155
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\silence.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 488, 0, 0, 0, 0, 124, 79, 691
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sinc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 16, 15, 158
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\skeleff.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 61, 18, 142
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\skelform.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 71, 31, 219
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\smp.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 68, 45, 419
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sndfile.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 65, 67, 533
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sndio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 26, 18, 247
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sounder.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 17, 6, 56
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\soundtool.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 17, 8, 79
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sox-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 19, 12, 109
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sox.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 2445, 0, 0, 0, 0, 246, 346, 3037
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sox.h", "C++", 1060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1283, 261, 2604
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sox_i.h", "C++", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 68, 417
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sox_sample_test.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 16, 16, 191
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\soxconfig.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 138, 430
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\soxomp.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 48
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\spectrogram.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 834, 0, 0, 0, 0, 30, 146, 1010
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\speed.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 23, 11, 74
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\speexdsp.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 62, 38, 350
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sphere.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 24, 30, 200
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\splice.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 17, 30, 303
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\stat.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 44, 54, 337
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\stats.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 16, 38, 299
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\stretch.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 50, 65, 327
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\sunaudio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 447, 0, 0, 0, 0, 29, 45, 521
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\swap.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 22, 7, 63
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\synth.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 92, 96, 678
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\tempo.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 31, 48, 361
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\testall.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 7, 49
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\testall.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 2, 9, 70
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\tests.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 18, 82
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\tests.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 14, 50, 273
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\tremolo.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 16, 5, 48
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\trim.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 36, 24, 217
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\tx16w.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 93, 42, 383
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\u1-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\u2-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\u3-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\u4-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\ul-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\upsample.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 19, 7, 65
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\util.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 24, 24, 305
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\util.h", "C++", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 32, 185
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vad.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 17, 38, 330
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\voc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 512, 0, 0, 0, 0, 251, 53, 816
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vol.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 32, 25, 185
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vorbis.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 0, 0, 68, 79, 430
